run_id,timestamp_iso,t_elapsed_s,pass_index,pass_type,driven_amp,commanded_kv,commanded_gen_v,ain,amp_label,kind,mean_v,std_v,min_v,max_v,n_samples,n_windows,converted_value,converted_unit,stream_profile
cal_20260804T111952,2026-08-04T16:21:20.733832+00:00,88.58734720002394,0,up,X+,4.4,4.4,AIN10,X-,current,-0.005315304230026668,0.04309878112893493,-0.07256986200809479,0.05762487277388573,12500,10,-0.05315304230026668,mA,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:20.733832+00:00,88.58734720002394,0,up,X+,4.4,4.4,AIN9,Y+,voltage,-0.009851281774169765,0.0032269174055384064,-0.021819228306412697,-0.0006993973511271179,12500,10,-0.009851281774169765,kV,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:20.733832+00:00,88.58734720002394,0,up,X+,4.4,4.4,AIN8,Y+,current,-0.002994581469091354,0.04232934171102083,-0.07099375873804092,0.05888593941926956,12500,10,-0.02994581469091354,mA,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:20.733832+00:00,88.58734720002394,0,up,X+,4.4,4.4,AIN7,Y-,voltage,-0.00984071556359646,0.003217299314398957,-0.01709090732038021,0.0005615691188722849,12500,10,-0.00984071556359646,kV,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:20.733832+00:00,88.58734720002394,0,up,X+,4.4,4.4,AIN6,Y-,current,-0.0019934036662289873,0.050878408323956056,-0.0810808390378952,0.07401874661445618,12500,10,-0.01993403666228987,mA,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:22.544181+00:00,90.39768260001438,0,up,X+,4.6,4.6,AIN13,X+,voltage,4.567380014762878,0.0023815169518513007,4.560266017913818,4.5750837326049805,12500,10,4.567380014762878,kV,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:22.544181+00:00,90.39768260001438,0,up,X+,4.6,4.6,AIN12,X+,current,0.016911500657011056,0.04597547161634156,-0.05334136262536049,0.08662942051887512,12500,10,0.16911500657011055,mA,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:22.544181+00:00,90.39768260001438,0,up,X+,4.6,4.6,AIN11,X-,voltage,-0.014710582790672779,0.0027914022548244815,-0.0221344493329525,-0.004797274712473154,12500,10,-0.014710582790672779,kV,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:22.544181+00:00,90.39768260001438,0,up,X+,4.6,4.6,AIN10,X-,current,-0.00530657262125751,0.04316792691699684,-0.07351552695035934,0.05699433758854866,12500,10,-0.0530657262125751,mA,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:22.544181+00:00,90.39768260001438,0,up,X+,4.6,4.6,AIN9,Y+,voltage,-0.00985589661666192,0.0032367635432671185,-0.0221344493329525,-0.001014618668705225,12500,10,-0.00985589661666192,kV,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:22.544181+00:00,90.39768260001438,0,up,X+,4.6,4.6,AIN8,Y+,current,-0.002985905713441316,0.04231616182050456,-0.07067853957414627,0.05857067182660103,12500,10,-0.029859057134413163,mA,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:22.544181+00:00,90.39768260001438,0,up,X+,4.6,4.6,AIN7,Y-,voltage,-0.009874456869076238,0.003218721658238487,-0.017721349373459816,0.0002463022246956825,12500,10,-0.009874456869076238,kV,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:22.544181+00:00,90.39768260001438,0,up,X+,4.6,4.6,AIN6,Y-,current,-0.0019381234709220008,0.05087366689032406,-0.08139606565237045,0.07370348274707794,12500,10,-0.019381234709220006,mA,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:24.341611+00:00,92.19509910000488,0,up,X+,4.8,4.8,AIN13,X+,voltage,4.766805881652832,0.0023602660424656744,4.759829998016357,4.774332523345947,12500,10,4.766805881652832,kV,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:24.341611+00:00,92.19509910000488,0,up,X+,4.8,4.8,AIN12,X+,current,0.017865540929546113,0.04596483493122857,-0.05239569768309593,0.08883628994226456,12500,10,0.17865540929546114,mA,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:24.341611+00:00,92.19509910000488,0,up,X+,4.8,4.8,AIN11,X-,voltage,-0.01470894364517182,0.0027936496305599502,-0.022764891386032104,-0.005112496204674244,12500,10,-0.01470894364517182,kV,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:24.341611+00:00,92.19509910000488,0,up,X+,4.8,4.8,AIN10,X-,current,-0.0053009032818384,0.04310357983848536,-0.07256986200809479,0.05888593941926956,12500,10,-0.053009032818384,mA,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:24.341611+00:00,92.19509910000488,0,up,X+,4.8,4.8,AIN9,Y+,voltage,-0.009846238234024494,0.0032446642433639,-0.021188784390687943,-0.001014618668705225,12500,10,-0.009846238234024494,kV,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:24.341611+00:00,92.19509910000488,0,up,X+,4.8,4.8,AIN8,Y+,current,-0.0030003047570108902,0.042344004752692684,-0.07162419706583023,0.05951647460460663,12500,10,-0.030003047570108902,mA,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:24.341611+00:00,92.19509910000488,0,up,X+,4.8,4.8,AIN7,Y-,voltage,-0.009851483529206598,0.0032119465193539724,-0.017406128346920013,0.0005615691188722849,12500,10,-0.009851483529206598,kV,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:24.341611+00:00,92.19509910000488,0,up,X+,4.8,4.8,AIN6,Y-,current,-0.0018736120810045394,0.05086997831912249,-0.08139606565237045,0.07433401793241501,12500,10,-0.018736120810045394,mA,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:26.130415+00:00,93.98388850002084,0,up,X+,5.0,5.0,AIN13,X+,voltage,4.965295685005188,0.002357889643885556,4.958133220672607,4.973265647888184,12500,10,4.965295685005188,kV,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:26.130415+00:00,93.98388850002084,0,up,X+,5.0,5.0,AIN12,X+,current,0.018888559872030745,0.04596404593114148,-0.051450032740831375,0.08978208899497986,12500,10,0.18888559872030747,mA,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:26.130415+00:00,93.98388850002084,0,up,X+,5.0,5.0,AIN11,X-,voltage,-0.014742811027225107,0.002784859633244885,-0.022764891386032104,-0.0035363894421607256,12500,10,-0.014742811027225107,kV,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:26.130415+00:00,93.98388850002084,0,up,X+,5.0,5.0,AIN10,X-,current,-0.0052948757000966,0.04309981624433794,-0.07225464284420013,0.05762487277388573,12500,10,-0.052948757000966,mA,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:26.130415+00:00,93.98388850002084,0,up,X+,5.0,5.0,AIN9,Y+,voltage,-0.009811563892143313,0.0032269409720608903,-0.02087356336414814,-0.0003841760044451803,12500,10,-0.009811563892143313,kV,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:26.130415+00:00,93.98388850002084,0,up,X+,5.0,5.0,AIN8,Y+,current,-0.0029913515312899835,0.04233599640849103,-0.07130897790193558,0.059201207011938095,12500,10,-0.029913515312899836,mA,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:26.130415+00:00,93.98388850002084,0,up,X+,5.0,5.0,AIN7,Y-,voltage,-0.009841699069454335,0.003224881609768319,-0.017406128346920013,0.0002463022246956825,12500,10,-0.009841699069454335,kV,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:26.130415+00:00,93.98388850002084,0,up,X+,5.0,5.0,AIN6,Y-,current,-0.0018535867430781946,0.05087244307066482,-0.0810808390378952,0.07559508085250854,12500,10,-0.018535867430781946,mA,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:28.042836+00:00,95.89629509998485,0,up,X+,0.0,0.0,AIN13,X+,voltage,-0.011888998668156564,0.002454019447832134,-0.018667014315724373,-0.0044820536859333515,12500,10,-0.011888998668156564,kV,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:28.042836+00:00,95.89629509998485,0,up,X+,0.0,0.0,AIN12,X+,current,-0.006030247599513969,0.04613214640413984,-0.07603730261325836,0.0648760125041008,12500,10,-0.06030247599513969,mA,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:28.042836+00:00,95.89629509998485,0,up,X+,0.0,0.0,AIN11,X-,voltage,-0.014737540527321399,0.002800520339906644,-0.023080112412571907,-0.004797274712473154,12500,10,-0.014737540527321399,kV,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:28.042836+00:00,95.89629509998485,0,up,X+,0.0,0.0,AIN10,X-,current,-0.0053341915274178605,0.04312059133332395,-0.073830746114254,0.05794014036655426,12500,10,-0.05334191527417861,mA,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:28.042836+00:00,95.89629509998485,0,up,X+,0.0,0.0,AIN9,Y+,voltage,-0.0098774325435434,0.003229803349406501,-0.021188784390687943,-6.895467231515795e-05,12500,10,-0.0098774325435434,kV,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:28.042836+00:00,95.89629509998485,0,up,X+,0.0,0.0,AIN8,Y+,current,-0.0030075697518291418,0.04231709103604954,-0.07225464284420013,0.058255404233932495,12500,10,-0.03007569751829142,mA,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:28.042836+00:00,95.89629509998485,0,up,X+,0.0,0.0,AIN7,Y-,voltage,-0.009937778521189466,0.0032127651207686427,-0.01709090732038021,0.0011921027908101678,12500,10,-0.009937778521189466,kV,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:28.042836+00:00,95.89629509998485,0,up,X+,0.0,0.0,AIN6,Y-,current,-0.0029265765588369686,0.050856138573234455,-0.08265694975852966,0.07307294756174088,12500,10,-0.029265765588369685,mA,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:29.840959+00:00,97.6944036000059,1,down,X+,0.0,0.0,AIN13,X+,voltage,-0.01194278804179281,0.0024543891256926706,-0.018982235342264175,-0.0044820536859333515,12500,10,-0.01194278804179281,kV,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:29.840959+00:00,97.6944036000059,1,down,X+,0.0,0.0,AIN12,X+,current,-0.006061670516671148,0.04612723698381336,-0.07666774094104767,0.06519127637147903,12500,10,-0.06061670516671148,mA,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:29.840959+00:00,97.6944036000059,1,down,X+,0.0,0.0,AIN11,X-,voltage,-0.014720644658207894,0.0027941378476034704,-0.022449670359492302,-0.005112496204674244,12500,10,-0.014720644658207894,kV,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:29.840959+00:00,97.6944036000059,1,down,X+,0.0,0.0,AIN10,X-,current,-0.005315580093904864,0.043114527175066475,-0.07288508862257004,0.05888593941926956,12500,10,-0.05315580093904864,mA,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:29.840959+00:00,97.6944036000059,1,down,X+,0.0,0.0,AIN9,Y+,voltage,-0.009858267081722152,0.0032282873363412893,-0.021188784390687943,-0.0003841760044451803,12500,10,-0.009858267081722152,kV,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:29.840959+00:00,97.6944036000059,1,down,X+,0.0,0.0,AIN8,Y+,current,-0.003013292422661325,0.04235202984641043,-0.07130897790193558,0.05983173847198486,12500,10,-0.03013292422661325,mA,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:29.840959+00:00,97.6944036000059,1,down,X+,0.0,0.0,AIN7,Y-,voltage,-0.009917100016290788,0.0032181527406944014,-0.018036572262644768,0.0002463022246956825,12500,10,-0.009917100016290788,kV,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:29.840959+00:00,97.6944036000059,1,down,X+,0.0,0.0,AIN6,Y-,current,-0.002938227430514526,0.05086822707165021,-0.08202650398015976,0.07307294756174088,12500,10,-0.029382274305145256,mA,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:31.731553+00:00,99.58498490002239,1,down,X+,5.0,5.0,AIN13,X+,voltage,4.965093511848449,0.0023720824924325177,4.958133220672607,4.973581314086914,12500,10,4.965093511848449,kV,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:31.731553+00:00,99.58498490002239,1,down,X+,5.0,5.0,AIN12,X+,current,0.018883691213498824,0.0459460011877579,-0.05081959068775177,0.08946682512760162,12500,10,0.18883691213498824,mA,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:31.731553+00:00,99.58498490002239,1,down,X+,5.0,5.0,AIN11,X-,voltage,-0.014733303948827088,0.0027795897416824046,-0.022764891386032104,-0.004797274712473154,12500,10,-0.014733303948827088,kV,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:31.731553+00:00,99.58498490002239,1,down,X+,5.0,5.0,AIN10,X-,current,-0.005297625974932453,0.0430988625597525,-0.07256986200809479,0.05762487277388573,12500,10,-0.05297625974932453,mA,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:31.731553+00:00,99.58498490002239,1,down,X+,5.0,5.0,AIN9,Y+,voltage,-0.009814161311533535,0.0032358992299736456,-0.022764891386032104,-6.895467231515795e-05,12500,10,-0.009814161311533535,kV,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:31.731553+00:00,99.58498490002239,1,down,X+,5.0,5.0,AIN8,Y+,current,-0.0029934469687438103,0.042321521099967986,-0.07130897790193558,0.05888593941926956,12500,10,-0.029934469687438105,mA,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:31.731553+00:00,99.58498490002239,1,down,X+,5.0,5.0,AIN7,Y-,voltage,-0.009810126482323977,0.0032270446917970204,-0.01835179328918457,0.0008768359548412263,12500,10,-0.009810126482323977,kV,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:31.731553+00:00,99.58498490002239,1,down,X+,5.0,5.0,AIN6,Y-,current,-0.0018359330933913588,0.05088113438337857,-0.0810808390378952,0.07527981698513031,12500,10,-0.01835933093391359,mA,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:33.535176+00:00,101.38859450002201,1,down,X+,4.8,4.8,AIN13,X+,voltage,4.766785852966309,0.0023622574525468095,4.760145664215088,4.774332523345947,12500,10,4.766785852966309,kV,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:33.535176+00:00,101.38859450002201,1,down,X+,4.8,4.8,AIN12,X+,current,0.017891516873107756,0.045967428603854325,-0.05239569768309593,0.08852102607488632,12500,10,0.17891516873107755,mA,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:33.535176+00:00,101.38859450002201,1,down,X+,4.8,4.8,AIN11,X-,voltage,-0.01474555975753814,0.002778269451916251,-0.022764891386032104,-0.005112496204674244,12500,10,-0.01474555975753814,kV,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:33.535176+00:00,101.38859450002201,1,down,X+,4.8,4.8,AIN10,X-,current,-0.0053008530181914105,0.04310344575351746,-0.07193942368030548,0.05794014036655426,12500,10,-0.05300853018191411,mA,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:33.535176+00:00,101.38859450002201,1,down,X+,4.8,4.8,AIN9,Y+,voltage,-0.009818599630533718,0.003233576081960787,-0.022764891386032104,-0.0006993973511271179,12500,10,-0.009818599630533718,kV,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:33.535176+00:00,101.38859450002201,1,down,X+,4.8,4.8,AIN8,Y+,current,-0.002991806595895905,0.04232770512135261,-0.07099375873804092,0.05857067182660103,12500,10,-0.02991806595895905,mA,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:33.535176+00:00,101.38859450002201,1,down,X+,4.8,4.8,AIN7,Y-,voltage,-0.009816304830219596,0.0032273721275427394,-0.018036572262644768,0.0002463022246956825,12500,10,-0.009816304830219596,kV,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:33.535176+00:00,101.38859450002201,1,down,X+,4.8,4.8,AIN6,Y-,current,-0.0018854395550361369,0.050873548536933405,-0.0810808390378952,0.07464928179979324,12500,10,-0.01885439555036137,mA,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:35.323796+00:00,103.17719939997187,1,down,X+,4.6,4.6,AIN13,X+,voltage,4.567741008110047,0.0023747478683343046,4.561212062835693,4.575398921966553,12500,10,4.567741008110047,kV,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:35.323796+00:00,103.17719939997187,1,down,X+,4.6,4.6,AIN12,X+,current,0.01692585077950731,0.04596724738773459,-0.05302613973617554,0.08725995570421219,12500,10,0.1692585077950731,mA,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:35.323796+00:00,103.17719939997187,1,down,X+,4.6,4.6,AIN11,X-,voltage,-0.01471718983605504,0.0027812964184425683,-0.023080112412571907,-0.004797274712473154,12500,10,-0.01471718983605504,kV,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:35.323796+00:00,103.17719939997187,1,down,X+,4.6,4.6,AIN10,X-,current,-0.005257501005388331,0.04310064786861537,-0.07225464284420013,0.057309605181217194,12500,10,-0.052575010053883306,mA,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:35.323796+00:00,103.17719939997187,1,down,X+,4.6,4.6,AIN9,Y+,voltage,-0.009865832399479113,0.003234965188097724,-0.021188784390687943,-0.0006993973511271179,12500,10,-0.009865832399479113,kV,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:35.323796+00:00,103.17719939997187,1,down,X+,4.6,4.6,AIN8,Y+,current,-0.0029857288714172318,0.042324455081881436,-0.07193942368030548,0.058255404233932495,12500,10,-0.029857288714172318,mA,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:35.323796+00:00,103.17719939997187,1,down,X+,4.6,4.6,AIN7,Y-,voltage,-0.00989611888431944,0.0032249867974182183,-0.018036572262644768,-6.895467231515795e-05,12500,10,-0.00989611888431944,kV,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:35.323796+00:00,103.17719939997187,1,down,X+,4.6,4.6,AIN6,Y-,current,-0.001929119103263365,0.05087963947932172,-0.08202650398015976,0.07464928179979324,12500,10,-0.019291191032633652,mA,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:37.139321+00:00,104.99271010002121,1,down,X+,4.4,4.4,AIN13,X+,voltage,4.367459976425171,0.002382920940899869,4.360386848449707,4.375204563140869,12500,10,4.367459976425171,kV,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:37.139321+00:00,104.99271010002121,1,down,X+,4.4,4.4,AIN12,X+,current,0.01590429579358781,0.045976167807732796,-0.053971804678440094,0.08599889278411865,12500,10,0.15904295793587808,mA,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:37.139321+00:00,104.99271010002121,1,down,X+,4.4,4.4,AIN11,X-,voltage,-0.014731513489559292,0.002785113100413572,-0.022764891386032104,-0.004797274712473154,12500,10,-0.014731513489559292,kV,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:37.139321+00:00,104.99271010002121,1,down,X+,4.4,4.4,AIN10,X-,current,-0.005293388017729158,0.043105623124872997,-0.07288508862257004,0.05762487277388573,12500,10,-0.05293388017729158,mA,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:37.139321+00:00,104.99271010002121,1,down,X+,4.4,4.4,AIN9,Y+,voltage,-0.009851004379214719,0.0032359647282065255,-0.021504005417227745,-0.001014618668705225,12500,10,-0.009851004379214719,kV,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:37.139321+00:00,104.99271010002121,1,down,X+,4.4,4.4,AIN8,Y+,current,-0.002996043846476823,0.04231834881339841,-0.07036331295967102,0.058255404233932495,12500,10,-0.02996043846476823,mA,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:37.139321+00:00,104.99271010002121,1,down,X+,4.4,4.4,AIN7,Y-,voltage,-0.009854560106028802,0.0032213354741274813,-0.017721349373459816,-6.895467231515795e-05,12500,10,-0.009854560106028802,kV,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:37.139321+00:00,104.99271010002121,1,down,X+,4.4,4.4,AIN6,Y-,current,-0.0019843502360081767,0.05087496608823773,-0.0810808390378952,0.07464928179979324,12500,10,-0.01984350236008177,mA,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:38.941924+00:00,106.79530009999871,1,down,X+,4.2,4.2,AIN13,X+,voltage,4.168815633659363,0.002390965011119471,4.161453723907471,4.175955772399902,12500,10,4.168815633659363,kV,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:38.941924+00:00,106.79530009999871,1,down,X+,4.2,4.2,AIN12,X+,current,0.014909047913898249,0.04598997623705591,-0.05491746962070465,0.08568362146615982,12500,10,0.1490904791389825,mA,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:38.941924+00:00,106.79530009999871,1,down,X+,4.2,4.2,AIN11,X-,voltage,-0.014741877970471978,0.0027747847991774653,-0.023080112412571907,-0.0044820536859333515,12500,10,-0.014741877970471978,kV,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:38.941924+00:00,106.79530009999871,1,down,X+,4.2,4.2,AIN10,X-,current,-0.0052746506626356856,0.04309431398501479,-0.07256986200809479,0.05762487277388573,12500,10,-0.052746506626356854,mA,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:38.941924+00:00,106.79530009999871,1,down,X+,4.2,4.2,AIN9,Y+,voltage,-0.00982621537706349,0.0032297994671495315,-0.0221344493329525,-0.0006993973511271179,12500,10,-0.00982621537706349,kV,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:38.941924+00:00,106.79530009999871,1,down,X+,4.2,4.2,AIN8,Y+,current,-0.0029749098624871112,0.04233258553812578,-0.07162419706583023,0.05951647460460663,12500,10,-0.02974909862487111,mA,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:38.941924+00:00,106.79530009999871,1,down,X+,4.2,4.2,AIN7,Y-,voltage,-0.00984434692642535,0.003216941522225576,-0.01677568629384041,0.0002463022246956825,12500,10,-0.00984434692642535,kV,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:38.941924+00:00,106.79530009999871,1,down,X+,4.2,4.2,AIN6,Y-,current,-0.0020429100850434044,0.05087344906822545,-0.0817112848162651,0.07496454566717148,12500,10,-0.020429100850434045,mA,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:40.730951+00:00,108.58431389997713,1,down,X+,4.0,4.0,AIN13,X+,voltage,3.9689083112335206,0.0023950474197041148,3.9625203609466553,3.9763920307159424,12500,10,3.9689083112335206,kV,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:40.730951+00:00,108.58431389997713,1,down,X+,4.0,4.0,AIN12,X+,current,0.013933296379551758,0.0460111224221472,-0.05586313456296921,0.08410728722810745,12500,10,0.13933296379551757,mA,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:40.730951+00:00,108.58431389997713,1,down,X+,4.0,4.0,AIN11,X-,voltage,-0.014734136135838925,0.0027815288083814244,-0.0221344493329525,-0.005112496204674244,12500,10,-0.014734136135838925,kV,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:40.730951+00:00,108.58431389997713,1,down,X+,4.0,4.0,AIN10,X-,current,-0.005310612639070023,0.04310030033893651,-0.07351552695035934,0.05857067182660103,12500,10,-0.053106126390700226,mA,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:40.730951+00:00,108.58431389997713,1,down,X+,4.0,4.0,AIN9,Y+,voltage,-0.009802334211356938,0.003228390776686563,-0.02087356336414814,-0.0003841760044451803,12500,10,-0.009802334211356938,kV,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:40.730951+00:00,108.58431389997713,1,down,X+,4.0,4.0,AIN8,Y+,current,-0.0029996740931039676,0.042333272276579424,-0.07162419706583023,0.05888593941926956,12500,10,-0.029996740931039677,mA,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:40.730951+00:00,108.58431389997713,1,down,X+,4.0,4.0,AIN7,Y-,voltage,-0.009820591833799845,0.003217934911119922,-0.01709090732038021,0.0011921027908101678,12500,10,-0.009820591833799845,kV,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:40.730951+00:00,108.58431389997713,1,down,X+,4.0,4.0,AIN6,Y-,current,-0.0020645735782699195,0.05087899598832275,-0.0817112848162651,0.07464928179979324,12500,10,-0.020645735782699196,mA,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:42.538969+00:00,110.3923176000244,1,down,X+,3.8,3.8,AIN13,X+,voltage,3.7704139695739745,0.0024236164973929658,3.7635867595672607,3.777773857116699,12500,10,3.7704139695739745,kV,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:42.538969+00:00,110.3923176000244,1,down,X+,3.8,3.8,AIN12,X+,current,0.012907936726389452,0.046020742026445446,-0.05743924155831337,0.08410728722810745,12500,10,0.12907936726389452,mA,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:42.538969+00:00,110.3923176000244,1,down,X+,3.8,3.8,AIN11,X-,voltage,-0.014687811201047151,0.0027851389891573844,-0.022764891386032104,-0.0038516109343618155,12500,10,-0.014687811201047151,kV,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:42.538969+00:00,110.3923176000244,1,down,X+,3.8,3.8,AIN10,X-,current,-0.0053019108679855705,0.043117128241274456,-0.07320030778646469,0.05762487277388573,12500,10,-0.05301910867985571,mA,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:42.538969+00:00,110.3923176000244,1,down,X+,3.8,3.8,AIN9,Y+,voltage,-0.009796080216241536,0.003222047312921859,-0.0221344493329525,-0.0003841760044451803,12500,10,-0.009796080216241536,kV,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:42.538969+00:00,110.3923176000244,1,down,X+,3.8,3.8,AIN8,Y+,current,-0.0029999275941506496,0.04232388108394993,-0.07099375873804092,0.058255404233932495,12500,10,-0.029999275941506497,mA,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:42.538969+00:00,110.3923176000244,1,down,X+,3.8,3.8,AIN7,Y-,voltage,-0.00982639191703871,0.0032194380444028215,-0.01709090732038021,0.0008768359548412263,12500,10,-0.00982639191703871,kV,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:42.538969+00:00,110.3923176000244,1,down,X+,3.8,3.8,AIN6,Y-,current,-0.00213112794448738,0.05087272504985425,-0.0810808390378952,0.07464928179979324,12500,10,-0.0213112794448738,mA,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:44.363338+00:00,112.21667420002632,1,down,X+,3.6,3.6,AIN13,X+,voltage,3.571595046863556,0.002403730559216535,3.564338207244873,3.580101490020752,12500,10,3.571595046863556,kV,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:44.363338+00:00,112.21667420002632,1,down,X+,3.6,3.6,AIN12,X+,current,0.011901214626517612,0.046011265856550736,-0.05775446072220802,0.08253095299005508,12500,10,0.11901214626517612,mA,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:44.363338+00:00,112.21667420002632,1,down,X+,3.6,3.6,AIN11,X-,voltage,-0.014672176225334406,0.002798598082891103,-0.022764891386032104,-0.005112496204674244,12500,10,-0.014672176225334406,kV,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:44.363338+00:00,112.21667420002632,1,down,X+,3.6,3.6,AIN10,X-,current,-0.005323222623725888,0.04310314327777462,-0.07162419706583023,0.05794014036655426,12500,10,-0.05323222623725887,mA,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:44.363338+00:00,112.21667420002632,1,down,X+,3.6,3.6,AIN9,Y+,voltage,-0.009836832028580829,0.0032495636919944665,-0.021188784390687943,0.0002463022246956825,12500,10,-0.009836832028580829,kV,WAVEFORM
cal_20260804T111952,2026-08-04T16:21:44.363338+00:00,112.21667420002632,1,down,X+,3.6,3.6,AIN8,Y+,current,-0.003006155653852038,0.04234442880481486,-0.07193942368030548,0.059201207011938095,12500,10,-0.03006155653852038,mA,WAVEFORM
